time,open,high,low,close,volume
2019-03-17 14:00:00.000,139.13000000,140.37000000,138.87000000,139.36000000,26443.14017000
2019-03-17 16:00:00.000,139.36000000,139.93000000,138.33000000,138.74000000,15657.43577000
2019-03-17 18:00:00.000,138.71000000,139.31000000,138.61000000,139.30000000,8054.64027000
2019-03-17 20:00:00.000,139.32000000,139.93000000,138.99000000,139.11000000,15638.55145000
2019-03-17 22:00:00.000,139.11000000,139.80000000,138.45000000,138.67000000,16192.97669000
2019-03-18 00:00:00.000,138.67000000,142.01000000,138.23000000,140.76000000,44973.84578000
2019-03-18 02:00:00.000,140.74000000,141.04000000,139.93000000,140.22000000,27614.96811000
2019-03-18 04:00:00.000,140.21000000,140.58000000,136.77000000,136.83000000,45214.27015000
2019-03-18 06:00:00.000,136.83000000,138.25000000,136.10000000,137.82000000,34937.88649000
2019-03-18 08:00:00.000,137.87000000,138.33000000,137.43000000,137.76000000,19470.63228000
2019-03-18 10:00:00.000,137.80000000,138.07000000,136.47000000,137.24000000,25892.61711000
2019-03-18 12:00:00.000,137.29000000,138.07000000,137.06000000,137.50000000,21896.13480000
2019-03-18 14:00:00.000,137.53000000,137.80000000,137.00000000,137.55000000,14652.15816000
2019-03-18 16:00:00.000,137.55000000,137.77000000,137.18000000,137.61000000,11454.11572000
2019-03-18 18:00:00.000,137.60000000,137.93000000,136.98000000,137.39000000,13579.23096000
2019-03-18 20:00:00.000,137.40000000,138.30000000,137.34000000,137.77000000,11114.42109000
2019-03-18 22:00:00.000,137.77000000,138.14000000,137.44000000,137.59000000,10918.68130000
2019-03-19 00:00:00.000,137.62000000,139.38000000,137.40000000,138.19000000,22235.14882000
2019-03-19 02:00:00.000,138.16000000,138.69000000,137.62000000,137.78000000,13155.93659000
2019-03-19 04:00:00.000,137.79000000,137.93000000,136.97000000,137.50000000,17306.32766000
2019-03-19 06:00:00.000,137.50000000,137.90000000,137.11000000,137.77000000,13211.42934000
2019-03-19 08:00:00.000,137.72000000,138.63000000,137.40000000,138.40000000,15527.60576000
2019-03-19 10:00:00.000,138.39000000,138.71000000,137.70000000,137.77000000,19688.51158000
2019-03-19 12:00:00.000,137.73000000,138.20000000,137.45000000,137.58000000,24211.42334000
2019-03-19 14:00:00.000,137.56000000,138.95000000,137.49000000,137.96000000,35503.35232000
2019-03-19 16:00:00.000,137.97000000,139.05000000,137.75000000,138.44000000,23757.49203000
2019-03-19 18:00:00.000,138.43000000,138.57000000,137.82000000,138.18000000,10342.90666000
2019-03-19 20:00:00.000,138.17000000,138.40000000,137.63000000,138.07000000,8055.55824000
2019-03-19 22:00:00.000,137.99000000,138.78000000,137.03000000,138.55000000,15581.75974000
2019-03-20 00:00:00.000,138.56000000,138.90000000,137.06000000,137.45000000,26250.14120000
2019-03-20 02:00:00.000,137.46000000,137.83000000,137.34000000,137.56000000,10794.74936000
2019-03-20 04:00:00.000,137.52000000,137.93000000,137.20000000,137.89000000,10609.61168000
2019-03-20 06:00:00.000,137.90000000,138.09000000,137.50000000,137.71000000,13289.82516000
2019-03-20 08:00:00.000,137.72000000,138.05000000,136.32000000,136.48000000,22406.27415000
2019-03-20 10:00:00.000,136.49000000,138.70000000,136.01000000,138.20000000,37547.23287000
2019-03-20 12:00:00.000,138.17000000,138.72000000,138.04000000,138.13000000,16127.59181000
2019-03-20 14:00:00.000,138.15000000,138.60000000,137.91000000,138.24000000,18690.62011000
2019-03-20 16:00:00.000,138.24000000,138.80000000,137.50000000,137.74000000,17925.73148000
2019-03-20 18:00:00.000,137.68000000,138.29000000,136.91000000,137.83000000,13944.92321000
2019-03-20 20:00:00.000,137.83000000,138.26000000,137.82000000,138.12000000,7154.25372000
2019-03-20 22:00:00.000,138.14000000,139.66000000,138.13000000,139.01000000,28142.56279000
2019-03-21 00:00:00.000,139.04000000,139.55000000,137.86000000,138.69000000,25645.58548000
2019-03-21 02:00:00.000,138.69000000,139.00000000,138.52000000,138.71000000,14972.16921000
2019-03-21 04:00:00.000,138.70000000,138.93000000,138.39000000,138.57000000,11757.38503000
2019-03-21 06:00:00.000,138.55000000,139.48000000,138.49000000,139.12000000,14451.91745000
2019-03-21 08:00:00.000,139.12000000,139.25000000,138.79000000,138.81000000,11931.31309000
2019-03-21 10:00:00.000,138.82000000,139.19000000,138.47000000,138.85000000,16933.88741000
2019-03-21 12:00:00.000,138.85000000,139.50000000,136.91000000,137.72000000,40863.45763000
2019-03-21 14:00:00.000,137.65000000,137.65000000,131.21000000,134.58000000,105549.37597000
2019-03-21 16:00:00.000,134.58000000,134.90000000,133.30000000,134.62000000,31887.91174000
2019-03-21 18:00:00.000,134.60000000,135.10000000,134.37000000,135.02000000,13217.99730000
2019-03-21 20:00:00.000,134.99000000,135.85000000,134.75000000,135.52000000,9887.57306000
2019-03-21 22:00:00.000,135.49000000,135.90000000,134.74000000,134.85000000,15432.82031000
2019-03-22 00:00:00.000,134.85000000,135.35000000,134.29000000,134.84000000,13410.87779000
2019-03-22 02:00:00.000,134.85000000,135.37000000,134.73000000,134.84000000,9583.89648000
2019-03-22 04:00:00.000,134.86000000,135.28000000,134.69000000,135.26000000,11977.36438000
2019-03-22 06:00:00.000,135.27000000,135.68000000,135.07000000,135.66000000,20573.97392000
2019-03-22 08:00:00.000,135.63000000,136.39000000,135.50000000,135.65000000,25223.03138000
2019-03-22 10:00:00.000,135.65000000,136.21000000,135.49000000,135.71000000,14544.01795000
2019-03-22 12:00:00.000,135.71000000,137.10000000,135.51000000,136.54000000,29078.78964000
2019-03-22 14:00:00.000,136.54000000,137.20000000,136.46000000,136.55000000,21128.48219000
2019-03-22 16:00:00.000,136.55000000,137.20000000,136.04000000,136.91000000,15710.40758000
2019-03-22 18:00:00.000,136.91000000,137.05000000,136.57000000,136.89000000,9520.14900000
2019-03-22 20:00:00.000,136.88000000,136.88000000,135.90000000,136.30000000,8848.99473000
2019-03-22 22:00:00.000,136.31000000,136.49000000,135.90000000,135.98000000,6519.76241000
2019-03-23 00:00:00.000,135.92000000,136.42000000,135.60000000,136.16000000,10935.87601000
2019-03-23 02:00:00.000,136.16000000,137.00000000,136.01000000,136.83000000,14913.80368000
2019-03-23 04:00:00.000,136.83000000,136.95000000,136.46000000,136.77000000,13729.84879000
2019-03-23 06:00:00.000,136.84000000,138.00000000,136.77000000,137.66000000,25965.92849000
2019-03-23 08:00:00.000,137.67000000,138.21000000,137.46000000,137.95000000,18811.87710000
2019-03-23 10:00:00.000,137.93000000,138.09000000,136.50000000,137.09000000,19937.74021000
2019-03-23 12:00:00.000,137.13000000,137.33000000,136.00000000,136.42000000,18026.67152000
2019-03-23 14:00:00.000,136.38000000,137.08000000,135.93000000,137.07000000,17360.68864000
2019-03-23 16:00:00.000,137.01000000,137.07000000,136.57000000,136.67000000,10176.86327000
2019-03-23 18:00:00.000,136.65000000,136.93000000,136.42000000,136.47000000,7074.06606000
2019-03-23 20:00:00.000,136.44000000,136.83000000,136.15000000,136.64000000,8553.49001000
2019-03-23 22:00:00.000,136.65000000,137.31000000,136.63000000,137.28000000,9223.57681000
2019-03-24 00:00:00.000,137.28000000,137.37000000,136.35000000,136.66000000,14896.38165000
2019-03-24 02:00:00.000,136.70000000,136.77000000,135.69000000,136.36000000,21538.69842000
2019-03-24 04:00:00.000,136.32000000,136.55000000,135.86000000,136.18000000,8340.87189000
2019-03-24 06:00:00.000,136.17000000,136.37000000,135.78000000,136.12000000,8459.41488000
2019-03-24 08:00:00.000,136.10000000,137.13000000,136.04000000,136.65000000,14727.27198000
2019-03-24 10:00:00.000,136.64000000,137.15000000,136.17000000,136.64000000,30348.17109000
2019-03-24 12:00:00.000,136.64000000,137.14000000,136.10000000,136.69000000,15099.27683000
2019-03-24 14:00:00.000,136.70000000,137.00000000,136.10000000,136.46000000,13409.36048000
2019-03-24 16:00:00.000,136.44000000,136.69000000,134.75000000,135.75000000,30490.68310000
2019-03-24 18:00:00.000,135.75000000,135.85000000,135.27000000,135.56000000,13342.41863000
2019-03-24 20:00:00.000,135.56000000,135.87000000,135.05000000,135.65000000,14762.17093000
2019-03-24 22:00:00.000,135.66000000,136.49000000,135.65000000,136.09000000,13075.73136000
2019-03-25 00:00:00.000,136.12000000,136.26000000,135.68000000,136.23000000,10160.63918000
2019-03-25 02:00:00.000,136.19000000,136.83000000,135.93000000,136.27000000,20613.95076000
2019-03-25 04:00:00.000,136.16000000,136.29000000,135.58000000,136.05000000,19711.32397000
2019-03-25 06:00:00.000,136.06000000,136.40000000,135.86000000,136.02000000,12716.54422000
2019-03-25 08:00:00.000,136.02000000,136.20000000,135.60000000,136.08000000,10329.28496000
2019-03-25 10:00:00.000,136.10000000,136.15000000,135.70000000,135.77000000,10889.09024000
2019-03-25 12:00:00.000,135.78000000,135.83000000,135.08000000,135.36000000,17923.74564000
2019-03-25 14:00:00.000,135.33000000,135.46000000,133.67000000,133.88000000,26460.45471000
2019-03-25 16:00:00.000,133.88000000,134.78000000,133.34000000,133.86000000,27305.42560000
2019-03-25 18:00:00.000,133.82000000,134.09000000,131.60000000,132.92000000,46160.70334000
2019-03-25 20:00:00.000,132.92000000,132.93000000,132.09000000,132.74000000,15328.95262000
2019-03-25 22:00:00.000,132.74000000,134.49000000,132.70000000,133.98000000,13280.16976000
2019-03-26 00:00:00.000,133.97000000,134.55000000,133.93000000,134.35000000,14244.65141000
2019-03-26 02:00:00.000,134.36000000,134.74000000,134.00000000,134.22000000,11553.34585000
2019-03-26 04:00:00.000,134.22000000,134.48000000,134.01000000,134.03000000,10996.49706000
2019-03-26 06:00:00.000,134.08000000,134.18000000,133.07000000,133.54000000,18465.06192000
2019-03-26 08:00:00.000,133.57000000,134.34000000,133.51000000,133.92000000,21761.78201000
2019-03-26 10:00:00.000,133.93000000,134.13000000,133.28000000,133.37000000,15396.75924000
2019-03-26 12:00:00.000,133.41000000,133.57000000,132.27000000,132.49000000,25451.22727000
2019-03-26 14:00:00.000,132.45000000,133.79000000,132.44000000,133.72000000,18388.40308000
2019-03-26 16:00:00.000,133.76000000,133.93000000,133.25000000,133.33000000,10904.19854000
2019-03-26 18:00:00.000,133.36000000,134.46000000,133.00000000,133.90000000,17682.08132000
2019-03-26 20:00:00.000,133.91000000,134.20000000,133.28000000,133.46000000,7741.13675000
2019-03-26 22:00:00.000,133.43000000,134.34000000,133.38000000,134.18000000,10553.96981000
2019-03-27 00:00:00.000,134.14000000,137.83000000,133.84000000,136.82000000,49150.09221000
2019-03-27 02:00:00.000,136.81000000,137.10000000,136.28000000,136.82000000,21931.14637000
2019-03-27 04:00:00.000,136.82000000,138.11000000,136.80000000,137.86000000,27123.32644000
2019-03-27 06:00:00.000,137.81000000,137.95000000,136.83000000,137.25000000,23503.65428000
2019-03-27 08:00:00.000,137.21000000,137.77000000,136.86000000,137.25000000,22928.38508000
2019-03-27 10:00:00.000,137.27000000,138.93000000,137.23000000,138.54000000,40717.85432000
2019-03-27 12:00:00.000,138.58000000,138.62000000,137.64000000,138.09000000,34997.16163000
2019-03-27 14:00:00.000,138.10000000,138.35000000,137.45000000,138.05000000,19116.13453000
2019-03-27 16:00:00.000,138.02000000,138.37000000,137.53000000,138.09000000,15872.61367000
2019-03-27 18:00:00.000,138.10000000,138.45000000,137.87000000,138.09000000,14330.82135000
2019-03-27 20:00:00.000,138.11000000,138.38000000,137.50000000,138.06000000,15178.86015000
2019-03-27 22:00:00.000,138.05000000,140.14000000,138.02000000,139.45000000,32317.40322000
2019-03-28 00:00:00.000,139.46000000,139.57000000,138.17000000,138.74000000,26545.81251000
2019-03-28 02:00:00.000,138.69000000,138.82000000,138.20000000,138.29000000,14235.43752000
2019-03-28 04:00:00.000,138.29000000,138.48000000,137.38000000,138.23000000,23242.30582000
2019-03-28 06:00:00.000,138.28000000,138.48000000,137.95000000,138.22000000,10045.79356000
2019-03-28 08:00:00.000,138.21000000,138.29000000,137.77000000,138.24000000,15215.40023000
2019-03-28 10:00:00.000,138.25000000,138.27000000,137.30000000,137.61000000,11662.05394000
2019-03-28 12:00:00.000,137.63000000,138.27000000,137.50000000,138.26000000,14997.74450000
2019-03-28 14:00:00.000,138.23000000,138.50000000,138.05000000,138.25000000,13360.53532000
2019-03-28 16:00:00.000,138.29000000,138.30000000,137.74000000,137.92000000,12726.34302000
2019-03-28 18:00:00.000,137.92000000,138.14000000,137.30000000,137.51000000,8694.07022000
2019-03-28 20:00:00.000,137.48000000,137.91000000,137.31000000,137.70000000,6749.21724000
2019-03-28 22:00:00.000,137.71000000,138.01000000,137.50000000,137.86000000,5710.98522000
2019-03-29 00:00:00.000,137.85000000,138.82000000,137.79000000,138.25000000,17311.27937000
2019-03-29 02:00:00.000,138.25000000,138.68000000,138.13000000,138.46000000,12468.69971000
2019-03-29 04:00:00.000,138.45000000,138.82000000,137.62000000,137.86000000,19293.29735000
2019-03-29 06:00:00.000,137.89000000,139.02000000,137.71000000,138.72000000,16464.17125000
2019-03-29 08:00:00.000,138.75000000,142.27000000,138.38000000,141.36000000,56598.85569000
2019-03-29 10:00:00.000,141.37000000,141.81000000,141.00000000,141.25000000,30194.54278000
2019-03-29 12:00:00.000,141.23000000,141.33000000,140.22000000,141.00000000,22996.45686000
2019-03-29 14:00:00.000,140.97000000,141.16000000,140.41000000,140.88000000,11853.76412000
2019-03-29 16:00:00.000,140.92000000,141.15000000,140.55000000,141.00000000,7763.59986000
2019-03-29 18:00:00.000,141.00000000,141.48000000,140.84000000,141.06000000,8784.14112000
2019-03-29 20:00:00.000,141.02000000,141.28000000,140.86000000,141.21000000,5857.05944000
2019-03-29 22:00:00.000,141.18000000,143.60000000,141.13000000,143.25000000,26267.17785000
2019-03-30 00:00:00.000,143.25000000,145.89000000,143.18000000,144.92000000,50468.62463000
2019-03-30 02:00:00.000,144.92000000,145.00000000,142.74000000,143.17000000,36009.01014000
2019-03-30 04:00:00.000,143.16000000,143.38000000,141.00000000,143.07000000,37112.73443000
2019-03-30 06:00:00.000,143.12000000,143.14000000,141.71000000,142.29000000,15262.63869000
2019-03-30 08:00:00.000,142.25000000,142.61000000,141.65000000,142.05000000,15790.44924000
2019-03-30 10:00:00.000,142.03000000,142.23000000,141.00000000,142.20000000,17151.53679000
2019-03-30 12:00:00.000,142.20000000,142.64000000,141.63000000,142.04000000,15657.86504000
2019-03-30 14:00:00.000,142.04000000,142.20000000,141.31000000,141.52000000,13099.80435000
2019-03-30 16:00:00.000,141.55000000,141.74000000,140.06000000,141.35000000,28655.85029000
2019-03-30 18:00:00.000,141.39000000,142.19000000,141.34000000,141.63000000,8791.90429000
2019-03-30 20:00:00.000,141.63000000,142.33000000,141.57000000,142.20000000,6789.80262000
2019-03-30 22:00:00.000,142.17000000,142.50000000,141.76000000,142.46000000,10008.48016000
2019-03-31 00:00:00.000,142.44000000,142.50000000,140.98000000,141.11000000,14910.35933000
2019-03-31 02:00:00.000,141.12000000,141.35000000,140.72000000,141.26000000,12027.03224000
2019-03-31 04:00:00.000,141.30000000,141.56000000,140.81000000,141.04000000,14127.12684000
2019-03-31 06:00:00.000,141.02000000,141.12000000,140.42000000,140.49000000,11978.42279000
2019-03-31 08:00:00.000,140.48000000,141.55000000,140.45000000,141.45000000,10194.79555000
2019-03-31 10:00:00.000,141.47000000,142.24000000,140.96000000,141.93000000,14247.83063000
2019-03-31 12:00:00.000,141.93000000,141.98000000,141.16000000,141.55000000,14201.72559000
2019-03-31 14:00:00.000,141.60000000,141.96000000,140.93000000,141.00000000,11816.63341000
2019-03-31 16:00:00.000,141.00000000,141.48000000,140.90000000,140.96000000,12335.07315000
2019-03-31 18:00:00.000,140.96000000,141.42000000,140.58000000,141.27000000,12728.64461000
2019-03-31 20:00:00.000,141.28000000,141.51000000,141.04000000,141.15000000,5406.30761000
2019-03-31 22:00:00.000,141.16000000,141.80000000,141.00000000,141.38000000,8495.25996000
2019-04-01 00:00:00.000,141.41000000,143.08000000,139.57000000,141.82000000,50605.42779000
2019-04-01 02:00:00.000,141.82000000,143.00000000,141.82000000,142.60000000,18572.74634000
2019-04-01 04:00:00.000,142.62000000,142.92000000,142.21000000,142.60000000,11499.92335000
2019-04-01 06:00:00.000,142.56000000,143.06000000,142.18000000,142.44000000,14050.43471000
2019-04-01 08:00:00.000,142.45000000,142.94000000,141.91000000,142.42000000,21395.23604000
2019-04-01 10:00:00.000,142.41000000,142.46000000,141.69000000,141.90000000,14988.49528000
2019-04-01 12:00:00.000,141.89000000,142.67000000,141.88000000,142.38000000,14226.22673000
2019-04-01 14:00:00.000,142.34000000,142.66000000,141.02000000,141.68000000,25607.05980000
2019-04-01 16:00:00.000,141.65000000,141.99000000,140.50000000,141.28000000,18515.93721000
2019-04-01 18:00:00.000,141.24000000,141.30000000,140.42000000,140.49000000,12672.66988000
2019-04-01 20:00:00.000,140.50000000,141.81000000,139.74000000,141.50000000,20124.40219000
2019-04-01 22:00:00.000,141.51000000,141.98000000,141.24000000,141.24000000,12051.63229000
2019-04-02 00:00:00.000,141.24000000,141.80000000,141.00000000,141.35000000,15421.08733000
2019-04-02 02:00:00.000,141.36000000,142.22000000,141.17000000,141.53000000,25447.81618000
2019-04-02 04:00:00.000,141.49000000,149.51000000,141.30000000,146.44000000,212080.60009000
2019-04-02 06:00:00.000,146.57000000,150.00000000,146.32000000,149.33000000,109806.00302000
2019-04-02 08:00:00.000,149.33000000,152.00000000,149.28000000,150.90000000,76745.70869000
2019-04-02 10:00:00.000,150.94000000,152.31000000,150.50000000,151.40000000,41979.02718000
2019-04-02 12:00:00.000,151.39000000,159.48000000,151.36000000,158.62000000,116021.75640000
2019-04-02 14:00:00.000,158.60000000,158.65000000,152.59000000,155.15000000,83661.90331000
2019-04-02 16:00:00.000,155.20000000,156.21000000,153.46000000,154.99000000,44378.78053000
2019-04-02 18:00:00.000,154.99000000,160.24000000,154.89000000,159.69000000,47106.02951000
2019-04-02 20:00:00.000,159.59000000,161.17000000,157.46000000,158.67000000,51076.92983000
2019-04-02 22:00:00.000,158.70000000,165.60000000,158.60000000,163.31000000,83143.21653000
2019-04-03 00:00:00.000,163.26000000,169.50000000,163.12000000,167.11000000,121352.65702000
2019-04-03 02:00:00.000,167.10000000,175.25000000,166.89000000,171.25000000,157473.71051000
2019-04-03 04:00:00.000,171.26000000,171.41000000,158.56000000,165.12000000,163471.93035000
2019-04-03 06:00:00.000,165.14000000,168.79000000,163.58000000,166.33000000,56564.80711000
2019-04-03 08:00:00.000,166.38000000,166.77000000,163.63000000,166.12000000,49416.97707000
2019-04-03 10:00:00.000,166.13000000,166.70000000,164.77000000,165.96000000,36939.11332000
2019-04-03 12:00:00.000,165.94000000,170.07000000,165.79000000,169.52000000,79170.34602000
2019-04-03 14:00:00.000,169.57000000,169.64000000,165.73000000,168.21000000,54391.02079000
2019-04-03 16:00:00.000,168.20000000,175.36000000,168.14000000,171.66000000,147648.22781000
2019-04-03 18:00:00.000,171.66000000,173.58000000,171.00000000,172.80000000,71342.81352000
2019-04-03 20:00:00.000,172.79000000,177.81000000,171.36000000,172.26000000,131379.61867000
2019-04-03 22:00:00.000,172.28000000,174.30000000,149.23000000,159.96000000,276193.31626000
2019-04-04 00:00:00.000,159.96000000,164.00000000,156.76000000,160.75000000,124410.90330000
2019-04-04 02:00:00.000,160.72000000,162.55000000,157.92000000,159.01000000,68367.94113000
2019-04-04 04:00:00.000,159.02000000,162.88000000,158.50000000,161.82000000,41945.55413000
2019-04-04 06:00:00.000,161.89000000,163.20000000,160.89000000,161.97000000,38007.85904000
2019-04-04 08:00:00.000,161.99000000,163.00000000,160.86000000,161.47000000,36743.26179000
2019-04-04 10:00:00.000,161.47000000,161.52000000,158.47000000,161.07000000,53269.42495000
2019-04-04 12:00:00.000,161.10000000,161.80000000,160.31000000,161.06000000,29324.42235000
2019-04-04 14:00:00.000,161.05000000,162.00000000,158.68000000,160.55000000,32047.20133000
2019-04-04 16:00:00.000,160.58000000,160.63000000,153.32000000,153.73000000,135018.50487000
2019-04-04 18:00:00.000,153.73000000,155.77000000,152.80000000,154.34000000,60297.19368000
2019-04-04 20:00:00.000,154.30000000,158.70000000,153.68000000,158.44000000,40186.89919000
2019-04-04 22:00:00.000,158.41000000,158.86000000,156.30000000,157.36000000,26461.78672000
2019-04-05 00:00:00.000,157.33000000,159.17000000,157.32000000,157.71000000,29435.77949000
2019-04-05 02:00:00.000,157.72000000,158.14000000,155.94000000,157.09000000,31567.85793000
2019-04-05 04:00:00.000,157.09000000,165.71000000,157.05000000,164.10000000,106830.88119000
2019-04-05 06:00:00.000,164.10000000,164.44000000,162.24000000,162.91000000,39257.59890000
2019-04-05 08:00:00.000,162.97000000,165.21000000,162.80000000,163.16000000,37542.20620000
2019-04-05 10:00:00.000,163.16000000,165.36000000,162.75000000,164.07000000,35840.19737000
2019-04-05 12:00:00.000,164.07000000,167.83000000,163.15000000,164.05000000,80547.93573000
2019-04-05 14:00:00.000,164.01000000,164.64000000,161.25000000,163.50000000,51423.64026000
2019-04-05 16:00:00.000,163.48000000,164.85000000,162.60000000,163.93000000,36972.11666000
2019-04-05 18:00:00.000,163.90000000,164.51000000,162.45000000,162.98000000,20163.97888000
2019-04-05 20:00:00.000,162.97000000,164.48000000,162.50000000,163.09000000,23255.71021000
2019-04-05 22:00:00.000,163.09000000,166.15000000,162.81000000,164.77000000,23232.44271000
2019-04-06 00:00:00.000,164.84000000,164.85000000,163.19000000,163.80000000,13945.32305000
2019-04-06 02:00:00.000,163.77000000,164.10000000,163.18000000,163.59000000,14709.73033000
2019-04-06 04:00:00.000,163.59000000,165.16000000,163.43000000,164.08000000,15313.28845000
2019-04-06 06:00:00.000,164.08000000,164.22000000,163.00000000,163.22000000,19627.20558000
2019-04-06 08:00:00.000,163.19000000,163.23000000,159.20000000,161.51000000,47102.77945000
2019-04-06 10:00:00.000,161.53000000,162.84000000,161.53000000,162.42000000,13573.83614000
2019-04-06 12:00:00.000,162.44000000,164.58000000,162.23000000,163.07000000,25156.76893000
2019-04-06 14:00:00.000,163.11000000,167.16000000,162.98000000,166.90000000,63322.60778000
2019-04-06 16:00:00.000,166.94000000,168.75000000,165.10000000,166.01000000,94828.55252000
2019-04-06 18:00:00.000,166.07000000,172.77000000,166.06000000,169.50000000,115667.96577000
2019-04-06 20:00:00.000,169.51000000,171.25000000,162.00000000,165.20000000,76922.77099000
2019-04-06 22:00:00.000,165.20000000,166.47000000,164.44000000,165.50000000,27997.50398000
2019-04-07 00:00:00.000,165.56000000,165.96000000,164.06000000,164.83000000,18231.11131000
2019-04-07 02:00:00.000,164.84000000,168.18000000,164.72000000,167.14000000,34886.69134000
2019-04-07 04:00:00.000,167.14000000,168.50000000,166.75000000,166.81000000,25068.40138000
2019-04-07 06:00:00.000,166.79000000,169.10000000,166.20000000,168.31000000,44721.66066000
2019-04-07 08:00:00.000,168.31000000,168.82000000,166.70000000,167.01000000,33313.88000000
2019-04-07 10:00:00.000,167.05000000,168.31000000,166.00000000,166.95000000,24673.62491000
2019-04-07 12:00:00.000,166.99000000,168.44000000,166.93000000,168.37000000,15502.29291000
2019-04-07 14:00:00.000,168.39000000,168.68000000,165.73000000,166.75000000,25199.82390000
2019-04-07 16:00:00.000,166.86000000,167.68000000,164.63000000,166.97000000,42108.82987000
2019-04-07 18:00:00.000,166.97000000,168.86000000,166.61000000,168.71000000,23510.19246000
2019-04-07 20:00:00.000,168.72000000,175.43000000,168.72000000,172.57000000,107190.86864000
2019-04-07 22:00:00.000,172.54000000,175.43000000,171.08000000,174.21000000,71100.14759000
2019-04-08 00:00:00.000,174.29000000,185.00000000,173.25000000,182.18000000,178742.94851000
2019-04-08 02:00:00.000,182.14000000,185.87000000,179.02000000,179.86000000,108348.49008000
2019-04-08 04:00:00.000,179.87000000,184.00000000,179.69000000,182.50000000,39401.10914000
2019-04-08 06:00:00.000,182.50000000,182.60000000,176.50000000,179.36000000,65284.02264000
2019-04-08 08:00:00.000,179.38000000,180.64000000,176.13000000,180.50000000,49406.33918000
2019-04-08 10:00:00.000,180.51000000,180.61000000,171.10000000,171.10000000,102811.34094000
2019-04-08 12:00:00.000,171.10000000,177.38000000,170.90000000,174.91000000,75736.19866000
2019-04-08 14:00:00.000,174.92000000,180.00000000,174.43000000,179.90000000,61015.89469000
2019-04-08 16:00:00.000,179.91000000,182.50000000,175.53000000,176.54000000,61408.22643000
2019-04-08 18:00:00.000,176.56000000,178.19000000,175.05000000,176.39000000,42078.05370000
2019-04-08 20:00:00.000,176.39000000,181.48000000,176.31000000,180.68000000,43793.77479000
2019-04-08 22:00:00.000,180.67000000,181.62000000,176.31000000,178.72000000,45383.67409000
2019-04-09 00:00:00.000,178.71000000,179.17000000,174.47000000,176.31000000,49273.18617000
2019-04-09 02:00:00.000,176.35000000,177.99000000,173.81000000,174.85000000,40656.31766000
2019-04-09 04:00:00.000,174.86000000,175.91000000,171.05000000,173.95000000,69040.48975000
2019-04-09 06:00:00.000,174.00000000,175.63000000,173.54000000,174.66000000,39433.00704000
2019-04-09 08:00:00.000,174.62000000,175.71000000,173.23000000,174.32000000,41147.96610000
2019-04-09 10:00:00.000,174.25000000,176.95000000,172.45000000,176.91000000,47370.44713000
2019-04-09 12:00:00.000,176.91000000,177.78000000,175.57000000,176.20000000,35651.10120000
2019-04-09 14:00:00.000,176.18000000,176.49000000,174.74000000,175.07000000,31978.24572000
2019-04-09 16:00:00.000,175.08000000,176.03000000,174.73000000,175.39000000,19211.18415000
2019-04-09 18:00:00.000,175.33000000,176.00000000,174.51000000,175.08000000,14064.94223000
2019-04-09 20:00:00.000,175.09000000,177.01000000,175.00000000,175.41000000,25684.06843000
2019-04-09 22:00:00.000,175.46000000,175.54000000,173.86000000,174.60000000,18475.40550000
2019-04-10 00:00:00.000,174.58000000,179.21000000,174.00000000,178.13000000,38304.50694000
2019-04-10 02:00:00.000,178.11000000,179.50000000,177.62000000,177.79000000,38819.29439000
2019-04-10 04:00:00.000,177.79000000,180.48000000,177.75000000,180.12000000,33371.78862000
2019-04-10 06:00:00.000,180.12000000,181.60000000,178.41000000,179.08000000,45765.26988000
2019-04-10 08:00:00.000,179.12000000,179.80000000,178.52000000,178.80000000,17741.80277000
2019-04-10 10:00:00.000,178.75000000,179.44000000,178.08000000,178.51000000,23442.78945000
2019-04-10 12:00:00.000,178.51000000,180.68000000,177.30000000,179.32000000,44084.40450000
2019-04-10 14:00:00.000,179.32000000,179.66000000,177.76000000,179.11000000,24408.50085000
2019-04-10 16:00:00.000,179.13000000,180.13000000,178.00000000,178.76000000,23673.27265000
2019-04-10 18:00:00.000,178.75000000,183.77000000,178.53000000,180.08000000,75925.01730000
2019-04-10 20:00:00.000,180.09000000,180.88000000,168.00000000,175.63000000,124871.46179000
2019-04-10 22:00:00.000,175.57000000,177.48000000,174.00000000,177.12000000,33535.09584000
2019-04-11 00:00:00.000,177.12000000,177.48000000,174.50000000,175.58000000,43082.54157000
2019-04-11 02:00:00.000,175.59000000,175.67000000,165.18000000,168.88000000,96310.40101000
2019-04-11 04:00:00.000,168.82000000,171.05000000,167.21000000,170.31000000,62152.94078000
2019-04-11 06:00:00.000,170.32000000,170.84000000,168.99000000,169.65000000,27063.54631000
2019-04-11 08:00:00.000,169.69000000,169.75000000,162.52000000,164.85000000,103501.01568000
2019-04-11 10:00:00.000,164.87000000,166.05000000,158.27000000,162.55000000,115390.54156000
2019-04-11 12:00:00.000,162.54000000,164.00000000,161.40000000,161.82000000,51710.73344000
2019-04-11 14:00:00.000,161.82000000,163.75000000,160.62000000,162.24000000,42320.14401000
2019-04-11 16:00:00.000,162.25000000,164.74000000,161.57000000,164.59000000,41133.25665000
2019-04-11 18:00:00.000,164.63000000,165.71000000,163.96000000,164.94000000,33314.51713000
2019-04-11 20:00:00.000,164.92000000,165.15000000,162.39000000,162.83000000,26117.06592000
